"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried"
"10311",55,4,6,24,2,2,1,4,1,4,1,3,2
"10311",55,1,7,25,1,2,1,4,1,3,4,4,2
"10311",55,2,7,26,1,1,2,4,1,3,2,4,2
"10311",55,3,7,27,1,2,1,4,2,3,4,5,2
"10311",55,4,7,28,1,2,1,4,1,3,3,4,5
"10311",55,2,8,30,1,5,2,2,2,1,4,5,3
"10311",55,3,8,31,1,5,1,2,2,1,3,4,4
"10311",55,4,8,32,1,5,1,1,2,1,3,5,3
"10311",55,1,9,33,1,4,1,3,2,2,4,3,2
"10311",55,2,9,34,1.0625,5,1,2,1,1,2.82352941176471,4,3
"10311",55,3,9,35,2,3,3,3,3,4,3,3,3
"10311",55,4,9,36,1,4,1,1,4,2,3,4,5
"10311",55,1,10,37,1,3,4,3,4,4,2,3,3
"10311",55,2,10,38,1,2,4,4,3,2,2,3,3
"10311",55,3,10,39,1,2,2,5,2,3,2,3,2
"10311",55,4,10,40,1,4,2,1,1,2,3,4,3
"10311",55,1,11,41,2,2,3,4,3,3,4,3,2
"10311",55,2,11,42,2,3,3,3,3,3,3,3,4
"10311",55,3,11,43,1,4,4,2,2,2,3,4,2
"10311",55,4,11,44,1,2,3,4,1,2,5,4,2
"10311",55,1,12,45,2,2,3,3,2,3,3,3,3
"10311",55,3,12,47,1,2,2,4,2,5,4,5,2
"10311",55,4,12,48,1,4,1,4,1,3,4,4,2
"10311",55,1,13,49,1,1,1,4,1,4,4,4,3
"10311",55,2,13,50,2,1,3,3,3,4,2,4,2
"10311",55,3,13,51,1,4,2,4,1,2,4,5,1
"10311",55,4,13,52,2,2,2,2,1,2,3,4,2
"10311",55,1,14,53,1,3,3,2,1,2,3,1,2
"10311",55,2,14,54,1,1,4,4,1,2,4,3,3
"10311",55,3,14,55,1,2,3,5,1,2,4,4,3
"10311",55,4,14,56,1,2,2,4,1,2,4,4,4
"10311",55,1,15,57,1,4,2,3,2,3,2,3,2
"10311",55,2,15,58,1,4,2,2,2,2,3,3,5
"10311",55,3,15,59,1,4,1,2,3,2,3,4,3
"10311",55,4,15,60,2,3,4,3,2,3,3,3,4
"10311",55,1,16,61,2,3,3,3,3,3,3,3,3
"10318",28,1,1,1,1,4,3,2,1,2,3,4,4
"10318",28,2,1,2,1,5,2,2,2,1,3,4,3
"10318",28,3,1,3,1,3,4,4,1,3,4,4,3
"10318",28,4,1,4,1.0625,5,4,3,2,1,2.82352941176471,4,3
"10318",28,2,2,6,1,2,3,3,1,4,4,4,2
"10318",28,3,2,7,1.0625,5,5,4,2,1,2.82352941176471,3,3
"10318",28,1,3,9,1.0625,5,5,2,3,1,2.82352941176471,2,3
"10318",28,2,3,10,2,2,3,3,2,4,3,4,3
"10318",28,4,3,12,2,3,3,3,1,3,4,3,2
"10318",28,1,4,13,1,4,2,2,1,3,3,3,4
"10318",28,4,4,16,2,2,3,2,2,3,4,3,3
"10318",28,1,5,17,1,4,2,3,2,2,3,4,3
"10318",28,1,6,21,3,3,2,1,2,2,3,4,4
"10318",28,2,6,22,1.0625,4,2,1,2,1,2.82352941176471,4,5
"10318",28,1,7,25,2,4,1,1,3,1,2,4,5
"10318",28,2,7,26,2,3,3,2,2,3,3,4,3
"10318",28,4,8,32,1,3,5,4,1,2,4,3,2
"10318",28,2,10,38,2,3,4,4,2,3,4,3,2
"10318",28,1,11,41,2,4,2,3,2,3,4,4,3
"10318",28,2,11,42,1,5,3,3,2,1,3,4,3
"10318",28,3,11,43,1,3,2,3,2,3,4,5,2
"10318",28,1,12,45,1.0625,4,2,3,2,2,2.82352941176471,4,4
"10318",28,3,12,47,1.0625,5,3,2,2,1,2.82352941176471,3,3
"10318",28,4,12,48,2,2,2,3,1,3,3,4,3
"10318",28,4,13,52,1,3,3,4,1,3,4,3,2
"10318",28,1,14,53,2,5,3,3,2,2,4,3,3
"10318",28,3,14,55,1.0625,5,5,4,1,1,2.82352941176471,2,2
"10318",28,1,15,57,1.0625,4,5,5,2,1,2.82352941176471,2,1
"10324",11,2,1,2,1,3,3,4,1,4,4,NA,1
"10324",11,4,1,4,1,3,4,5,1,3,3,3,1
"10324",11,1,2,5,1,3,4,5,1,3,3,3,1
"10324",11,2,2,6,1,3,3,4,1,3,2,3,1
"10324",11,3,2,7,1,3,4,4,1,3,3,4,3
"10324",11,2,3,10,1,3,4,3,1,3,3,4,2
"10324",11,3,3,11,1,3,3,5,1,4,3,4,2
"10324",11,1,4,13,1,5,2,3,1,2,3,4,4
"10324",11,3,6,23,1,4,4,5,1,3,4,2,1
"10324",11,4,8,32,1.0625,5,5,5,1,1,2.82352941176471,3,2
"10324",11,1,11,41,2,3,5,5,1,3,4,5,1
"10326",13,2,1,2,1,3,3,3,4,3,3,5,5
"10326",13,4,1,4,1,4,3,4,4,2,2,4,2
"10326",13,1,2,5,2,3,2,2,1,2,2,3,3
"10326",13,2,2,6,1,4,2,3,1,3,3,4,2
"10326",13,3,2,7,1.0625,4,2,4,1,1,2.82352941176471,4,2
"10326",13,4,2,8,1.0625,5,4,4,1,4,2.82352941176471,3,3
"10326",13,1,3,9,1.0625,4,3,4,4,2,2.82352941176471,3,3
"10326",13,3,3,11,1.0625,5,4,3,2,1,2.82352941176471,4,2
"10326",13,4,3,12,1.0625,5,1,3,2,1,2.82352941176471,4,3
"10326",13,1,4,13,1,4,2,3,2,3,4,4,3
"10326",13,4,4,16,1.0625,5,3,2,1,1,2.82352941176471,4,3
"10326",13,1,6,21,1,4,2,3,1,2,3,4,2
"10326",13,1,7,25,1,3,2,1,3,3,2,3,4
"10345",18,1,1,1,1,5,3,4,1,1,3,5,3
"10345",18,1,2,5,1,2,3,3,2,4,4,3,3
"10345",18,1,3,9,1.0625,4,2,3,3,1,2.82352941176471,3,3
"10345",18,3,3,11,1,2,3,5,2,3,4,5,3
"10345",18,4,3,12,2,3,1,2,2,3,3,4,4
"10345",18,1,4,13,2,3,1,3,2,3,4,5,3
"10345",18,2,4,14,2,5,3,2,3,1,3,4,5
"10345",18,3,4,15,1.0625,5,1,4,2,1,2.82352941176471,4,2
"10345",18,4,4,16,1,1,3,5,1,4,3,3,1
"10345",18,1,5,17,1,5,1,3,1,1,2,4,4
"10345",18,2,5,18,1,5,1,4,1,1,3,5,1
"10345",18,4,5,20,2,2,2,5,1,4,4,5,2
"10345",18,1,6,21,2,4,2,4,1,4,3,5,3
"10345",18,2,6,22,3,1,1,1,2,3,3,2,5
"10345",18,3,6,23,2,1,3,5,1,5,4,5,1
"10345",18,4,6,24,2,4,3,3,1,2,3,3,3
"10345",18,1,7,25,1,5,1,3,1,2,3,5,2
"10345",18,1,9,33,1,3,3,2,3,2,2,3,4
"10352",31,2,1,2,1,2,1,5,1,5,3,5,1
"10352",31,3,8,31,1,1,3,4,1,5,3,4,2
"10352",31,4,8,32,1,2,3,5,2,4,4,3,3
"10352",31,1,9,33,2,1,2,4,1,5,4,4,3
"10352",31,3,9,35,1,1,1,4,1,3,3,5,1
"10352",31,4,9,36,1,4,1,4,3,2,4,2,3
"10352",31,1,10,37,1,5,1,4,2,2,4,5,3
"10352",31,2,10,38,1,5,1,5,1,2,2,5,2
"10352",31,4,10,40,1,3,1,4,1,5,3,5,1
"10352",31,1,11,41,1,5,1,4,1,2,5,5,4
"10352",31,2,11,42,1,4,1,3,1,3,3,4,3
"10352",31,3,11,43,1,1,1,4,1,4,3,3,3
"10352",31,1,12,45,1,5,1,5,1,1,3,5,1
"10352",31,2,12,46,1,2,1,4,3,4,1,5,1
"10352",31,3,12,47,1,3,1,4,1,3,4,4,2
"10352",31,4,12,48,2,1,1,4,2,3,4,4,3
"10352",31,2,13,50,1,2,1,3,3,5,5,5,3
"10352",31,1,14,53,1,4,1,2,1,3,5,4,4
"10352",31,3,14,55,1,5,2,1,1,1,2,3,5
"10352",31,4,14,56,1,1,1,5,1,5,4,5,1
"10352",31,3,16,63,1.0625,2,1,1,4,4,2.82352941176471,5,5
"10352",31,1,17,65,1,5,1,5,1,3,4,5,3
"10352",31,2,17,66,1,4,1,5,1,3,3,4,2
"10352",31,3,17,67,1.0625,3,1,4,1,1,2.82352941176471,5,2
"10352",31,1,18,69,1,2,4,5,2,5,4,5,1
"10352",31,3,18,71,1,3,1,5,1,4,4,5,1
"10352",31,1,20,77,1,1,3,5,3,5,4,4,2
"10352",31,2,20,78,2,5,3,3,2,3,4,3,3
"10352",31,3,20,79,1,4,2,4,2,4,4,5,3
"10352",31,1,21,81,2,2,2,5,1,5,5,4,2
"10352",31,4,21,84,1,2,1,5,1,4,4,5,2
"10357",15,2,1,2,1,3,1,4,1,3,2,4,2
"10357",15,3,1,3,1,3,2,3,1,4,4,5,2
"10357",15,4,1,4,1,NA,NA,NA,NA,3,3,3,NA
"10357",15,2,2,6,1,1,1,5,1,4,4,3,1
"10357",15,3,2,7,1.0625,5,2,4,1,2,2.82352941176471,3,3
"10357",15,2,3,10,1,3,2,4,1,3,4,4,3
"10357",15,2,4,14,2,3,2,3,1,3,4,3,3
"10357",15,4,4,16,1,3,2,4,1,4,4,4,1
"10357",15,1,5,17,1,3,1,3,1,3,4,4,1
"10357",15,2,5,18,1,3,1,4,1,4,4,4,2
"10357",15,4,5,20,1,NA,NA,NA,NA,NA,4,NA,NA
"10357",15,2,6,22,1,4,3,4,1,1,3,4,2
"10357",15,2,7,26,2,1,2,4,1,4,4,4,1
"10357",15,4,7,28,1,2,2,4,1,4,4,4,1
"10357",15,4,12,48,1,1,3,5,1,5,3,4,1
"10360",13,1,1,1,1,4,1,3,1,2,3,5,3
"10360",13,4,1,4,1,4,1,3,1,3,4,4,2
"10360",13,1,2,5,1,5,3,1,3,2,2,4,3
"10360",13,3,6,23,1.0625,5,3,4,1,1,2.82352941176471,3,1
"10360",13,1,7,25,1,5,2,3,1,1,4,4,2
"10360",13,2,7,26,1.0625,5,3,4,1,1,2.82352941176471,4,3
"10360",13,4,7,28,4,3,4,1,5,1,3,3,3
"10360",13,1,8,29,1,3,2,4,1,3,4,5,2
"10360",13,3,8,31,1,2,3,3,1,3,3,3,1
"10360",13,1,10,37,1,4,1,4,1,3,3,4,2
"10360",13,1,11,41,1,3,1,4,1,3,4,5,1
"10360",13,2,12,46,1,5,3,4,1,1,3,3,1
"10360",13,1,14,53,1,4,2,2,1,1,3,3,3
"10363",29,2,1,2,1,1,3,3,2,3,3,3,3
"10363",29,3,1,3,2,4,2,3,2,3,3,3,3
"10363",29,4,1,4,3,3,3,2,3,2,2,3,3
"10363",29,1,2,5,3,4,1,3,1,1,3,4,3
"10363",29,2,2,6,4,4,2,1,4,1,2,2,4
"10363",29,3,2,7,2,1,3,4,1,4,3,3,2
"10363",29,4,2,8,2,2,2,3,2,3,3,3,2
"10363",29,1,3,9,2,3,4,4,1,3,2,3,1
"10363",29,3,3,11,3,3,2,3,2,3,3,3,3
"10363",29,4,3,12,2,5,2,2,2,1,3,3,3
"10363",29,1,4,13,2,4,1,2,2,2,3,3,3
"10363",29,2,4,14,3,3,2,2,3,2,2,2,3
"10363",29,4,4,16,2,4,1,3,2,3,3,3,3
"10363",29,1,5,17,2,3,2,2,2,3,3,3,4
"10363",29,2,5,18,2,3,2,2,2,2,2,3,5
"10363",29,4,5,20,1.0625,5,1,2,2,2,2.82352941176471,3,4
"10363",29,1,6,21,2,3,2,2,2,1,2,4,4
"10363",29,4,6,24,1.0625,4,2,3,2,1,2.82352941176471,3,3
"10363",29,1,7,25,2,2,2,2,2,3,3,3,3
"10363",29,2,7,26,2,5,2,2,2,1,2,3,3
"10363",29,2,8,30,2,4,3,4,2,2,2,3,2
"10363",29,4,8,32,2,3,3,3,1,3,3,3,3
"10363",29,1,10,37,3,3,3,2,3,2,3,2,3
"10363",29,4,10,40,2,3,1,3,3,3,3,4,2
"10363",29,2,11,42,2,3,2,2,3,2,2,2,3
"10363",29,3,11,43,2,4,4,3,1,2,2,3,2
"10363",29,4,12,48,2,4,3,2,3,2,1,2,3
"10363",29,1,13,49,3,4,3,2,2,3,2,3,4
"10363",29,1,14,53,3,3,2,2,3,2,2,3,3
"10365",55,2,1,2,1,5,2,3,1,2,5,5,2
"10365",55,3,1,3,1,3,1,4,1,5,3,5,1
"10365",55,4,1,4,1.0625,5,2,5,1,1,2.82352941176471,5,2
"10365",55,1,2,5,1,3,2,2,1,3,3,5,1
"10365",55,2,2,6,1,2,1,3,1,5,5,5,2
"10365",55,3,2,7,1,1,2,3,1,5,4,5,3
"10365",55,4,2,8,1,2,2,4,1,5,3,5,2
"10365",55,1,3,9,1,5,3,4,1,2,4,3,1
"10365",55,2,3,10,1.0625,5,5,5,1,1,2.82352941176471,3,1
"10365",55,3,3,11,1,5,1,5,1,1,5,5,1
"10365",55,4,3,12,1.0625,5,5,5,1,1,2.82352941176471,4,1
"10365",55,1,4,13,1,1,1,4,1,4,5,5,1
"10365",55,2,4,14,1,2,1,3,1,4,5,5,1
"10365",55,3,4,15,1,3,1,3,2,5,3,3,1
"10365",55,4,4,16,1,1,1,3,1,5,4,3,1
"10365",55,1,5,17,1,4,1,3,1,2,4,3,3
"10365",55,2,5,18,1.0625,5,5,5,1,1,2.82352941176471,3,1
"10365",55,3,5,19,1.0625,5,5,5,1,1,2.82352941176471,3,1
"10365",55,4,5,20,1,3,1,1,3,5,5,5,5
"10365",55,2,6,22,1,2,1,3,1,4,4,5,3
"10365",55,3,6,23,1,2,1,2,1,5,5,5,1
"10365",55,4,6,24,1,2,2,2,1,5,4,5,2
"10365",55,1,7,25,1,5,2,4,1,3,4,5,2
"10365",55,2,7,26,1,3,2,3,1,4,5,5,1
"10365",55,3,7,27,1.0625,5,5,5,1,1,2.82352941176471,2,1
"10365",55,2,8,30,1,5,2,3,1,2,5,5,1
"10365",55,3,8,31,1,3,3,3,1,3,5,5,1
"10365",55,4,8,32,1.0625,5,3,3,1,1,2.82352941176471,5,2
"10365",55,1,9,33,1.0625,3,3,3,1,1,2.82352941176471,3,1
"10365",55,2,9,34,1.0625,5,1,3,1,1,2.82352941176471,3,3
"10365",55,3,9,35,1,3,1,1,1,3,5,5,5
"10365",55,4,9,36,1.0625,5,1,2,1,1,2.82352941176471,3,3
"10365",55,1,10,37,1,5,1,1,1,1,5,5,5
"10365",55,2,10,38,1.0625,5,3,3,1,1,2.82352941176471,3,3
"10365",55,3,10,39,1.0625,5,1,3,1,1,2.82352941176471,3,5
"10365",55,4,10,40,1,5,1,2,1,2,5,5,3
"10365",55,1,11,41,1.0625,3,3,5,1,1,2.82352941176471,3,1
"10365",55,3,11,43,1,5,1,3,1,1,5,5,1
"10365",55,4,11,44,1,2,2,4,1,3,5,5,1
"10365",55,1,12,45,1,3,2,4,1,3,5,5,1
"10365",55,2,12,46,1.0625,5,3,5,1,1,2.82352941176471,5,2
"10365",55,3,12,47,1,3,1,3,1,5,5,5,1
"10365",55,4,12,48,1.0625,5,5,5,1,1,2.82352941176471,3,1
"10365",55,1,13,49,1,3,2,5,1,3,5,5,4
"10365",55,2,13,50,2,3,1,3,1,3,4,5,3
"10365",55,3,13,51,1,3,2,1,2,3,5,5,3
"10365",55,4,13,52,1,3,2,2,1,3,5,5,3
"10365",55,1,14,53,1,2,1,3,1,3,5,5,3
"10365",55,2,14,54,1,1,3,3,1,4,4,3,2
"10365",55,4,14,56,1.0625,4,1,1,1,1,2.82352941176471,3,5
"10365",55,1,15,57,1,3,3,3,1,3,5,5,3
"10365",55,2,15,58,1,5,3,4,1,1,5,5,1
"10365",55,3,15,59,1.0625,5,2,3,1,1,2.82352941176471,5,2
"10365",55,4,15,60,1.0625,5,2,2,1,1,2.82352941176471,5,4
"10365",55,1,16,61,1,3,1,4,1,3,5,5,3
"10366",55,2,1,2,1,3,1,3,1,3,4,5,3
"10366",55,3,1,3,1,2,3,4,1,3,4,4,3
"10366",55,4,1,4,1,4,1,2,1,2,4,4,4
"10366",55,1,2,5,1,3,1,5,1,5,5,5,1
"10366",55,2,2,6,1,3,2,3,1,3,4,5,2
"10366",55,3,2,7,1,4,5,2,1,3,4,4,3
"10366",55,4,2,8,1,3,5,5,1,3,4,4,2
"10366",55,1,3,9,1,3,1,4,1,4,4,5,1
"10366",55,2,3,10,1,5,1,2,1,1,4,5,3
"10366",55,3,3,11,1,2,4,5,1,3,4,5,1
"10366",55,1,4,13,1,3,3,4,1,3,4,4,1
"10366",55,2,4,14,1,3,1,5,1,5,5,5,1
"10366",55,3,4,15,1,1,3,4,1,5,5,5,2
"10366",55,4,4,16,1,3,1,4,1,4,5,5,2
"10366",55,1,5,17,1,5,1,3,1,1,5,5,2
"10366",55,2,5,18,1,2,5,5,1,4,4,5,3
"10366",55,3,5,19,1,3,1,4,1,5,5,5,3
"10366",55,4,5,20,1,1,1,3,1,5,5,5,2
"10366",55,1,6,21,2,3,1,3,2,3,4,5,4
"10366",55,2,6,22,1,3,2,3,1,5,5,5,4
"10366",55,3,6,23,1,2,1,2,1,4,4,5,5
"10366",55,4,6,24,1,5,1,2,3,2,5,5,5
"10366",55,1,7,25,1,5,1,1,2,2,3,5,5
"10366",55,2,7,26,1,3,1,3,1,4,3,5,4
"10366",55,3,7,27,1,3,1,1,1,3,4,5,5
"10366",55,1,8,29,1,5,1,2,1,2,5,5,4
"10366",55,2,8,30,1,3,5,5,1,3,5,4,3
"10366",55,3,8,31,1,2,3,5,1,5,5,5,1
"10366",55,4,8,32,1,3,5,5,1,2,5,4,1
"10366",55,1,9,33,1,2,1,5,1,5,5,5,1
"10366",55,2,9,34,1,4,3,4,1,3,4,5,2
"10366",55,3,9,35,1,2,4,5,1,5,5,5,1
"10366",55,4,9,36,1,3,5,4,1,4,5,5,2
"10366",55,1,10,37,1,4,2,4,1,4,5,5,1
"10366",55,2,10,38,1,3,2,5,1,4,4,5,2
"10366",55,3,10,39,1,5,3,4,1,2,5,5,1
"10366",55,4,10,40,1,2,5,5,1,4,5,4,1
"10366",55,1,11,41,1,1,3,4,1,5,4,5,1
"10366",55,2,11,42,1,3,1,4,1,4,5,5,1
"10366",55,3,11,43,1,4,5,4,2,3,4,5,2
"10366",55,4,11,44,1.0625,5,5,5,1,2,2.82352941176471,5,1
"10366",55,1,12,45,1,3,5,1,3,3,3,5,3
"10366",55,2,12,46,1,2,1,3,3,4,4,5,4
"10366",55,3,12,47,1,3,1,3,2,5,5,5,2
"10366",55,4,12,48,1,1,1,4,1,5,5,5,2
"10366",55,1,13,49,1,3,5,4,1,4,5,5,2
"10366",55,2,13,50,1,4,2,4,1,4,5,5,1
"10366",55,3,13,51,1,5,1,3,2,3,5,5,3
"10366",55,4,13,52,1,3,1,3,2,2,5,5,3
"10366",55,1,14,53,1,5,2,2,1,3,4,5,4
"10366",55,2,14,54,1,3,2,4,1,3,4,5,3
"10366",55,3,14,55,2,2,2,4,1,4,4,5,3
"10366",55,4,14,56,1,3,5,3,1,3,5,5,4
"10366",55,1,15,57,1,2,1,4,1,3,5,5,1
"10366",55,2,15,58,1,3,3,4,1,3,5,5,1
"10367",36,2,1,2,1,5,1,3,1,2,4,5,3
"10367",36,2,1,2,1,3,1,3,1,2,5,4,2
"10367",36,1,2,5,1,2,2,4,1,3,5,5,1
"10367",36,3,2,7,1,2,3,4,1,3,5,5,1
"10367",36,1,3,9,1,3,4,3,1,2,4,5,2
"10367",36,2,3,10,1.0625,5,3,3,1,1,2.82352941176471,3,2
"10367",36,3,3,11,1.0625,5,1,3,1,1,2.82352941176471,4,3
"10367",36,2,4,14,1,3,2,3,1,2,5,5,2
"10367",36,3,4,15,1.0625,5,1,3,1,1,2.82352941176471,4,2
"10367",36,1,5,17,1,3,2,2,2,1,5,3,2
"10367",36,2,5,18,1,5,3,2,2,1,5,4,3
"10367",36,4,5,20,1,3,3,3,1,3,5,4,2
"10367",36,2,6,22,1,5,3,3,1,1,5,3,3
"10367",36,3,6,23,1.0625,5,2,4,1,1,2.82352941176471,3,2
"10367",36,4,6,24,1,3,4,3,1,3,5,5,2
"10367",36,2,7,26,1.0625,5,4,3,1,1,2.82352941176471,3,3
"10367",36,3,7,27,1,3,4,3,1,3,5,4,3
"10367",36,4,7,28,1,3,3,3,1,2,5,4,3
"10367",36,4,8,32,1,1,3,4,1,5,5,5,3
"10367",36,4,9,36,1,5,3,1,1,1,5,4,3
"10367",36,4,10,40,1,2,2,3,1,3,5,5,2
"10367",36,4,11,44,1,3,2,2,1,2,5,3,3
"10367",36,1,12,45,1,5,1,2,1,1,5,3,3
"10367",36,4,12,48,1,3,3,3,1,3,5,4,2
"10367",36,2,13,50,1,2,2,3,1,3,5,5,2
"10367",36,4,13,52,1,3,2,2,1,2,4,5,3
"10367",36,1,14,53,1,4,2,3,1,3,5,5,2
"10367",36,3,14,55,1.0625,5,4,4,1,1,2.82352941176471,3,3
"10367",36,4,14,56,1,3,3,4,1,3,5,4,2
"10367",36,1,15,57,1,5,3,3,1,1,5,5,2
"10367",36,2,15,58,1,5,3,4,1,1,5,4,3
"10367",36,2,16,62,1,3,3,1,1,3,4,3,4
"10367",36,3,16,63,1,3,3,4,1,3,5,5,2
"10367",36,4,16,64,1,4,4,4,1,2,5,4,2
"10367",36,2,17,66,1,2,4,4,1,4,5,5,2
"10367",36,3,17,67,1,5,4,3,1,3,5,4,2
"10372",66,1,1,0,2,4,1,3,3,2,2,4,2
"10372",66,2,1,2,3,4,5,5,3,1,3,3,2
"10372",66,4,1,4,1.0625,4,2,3,3,1,2.82352941176471,3,2
"10372",66,2,2,6,1.0625,2,2,2,2,4,2.82352941176471,4,5
"10372",66,3,2,7,2,2,3,3,1,4,4,4,2
"10372",66,4,2,8,1.0625,5,3,5,2,1,2.82352941176471,4,2
"10372",66,1,3,9,1.0625,4,4,3,2,1,2.82352941176471,3,4
"10372",66,2,3,10,3,5,2,4,2,2,4,4,4
"10372",66,3,3,11,3,5,1,3,3,1,2,3,4
"10372",66,4,3,12,1.0625,5,4,2,4,1,2.82352941176471,3,5
"10372",66,1,4,13,2,2,2,1,2,2,2,3,4
"10372",66,2,4,14,1.0625,5,1,3,2,2,2.82352941176471,5,3
"10372",66,3,4,15,2,3,1,2,2,4,4,4,3
"10372",66,4,4,16,3,3,4,3,3,1,3,2,5
"10372",66,1,5,17,2,3,3,3,4,3,3,3,4
"10372",66,2,5,18,1.0625,4,5,1,4,1,2.82352941176471,1,5
"10372",66,3,5,19,1.0625,5,1,4,1,1,2.82352941176471,5,4
"10372",66,4,5,20,1.0625,5,2,3,4,1,2.82352941176471,3,4
"10372",66,1,6,21,3,3,4,3,2,3,3,3,4
"10372",66,2,6,22,2,4,2,3,2,2,2,3,3
"10372",66,3,6,23,3,3,3,1,5,1,3,3,4
"10372",66,4,6,24,1.0625,5,5,3,5,1,2.82352941176471,1,3
"10372",66,1,7,25,3,5,4,3,4,1,1,2,3
"10372",66,2,7,26,2,2,2,3,2,4,3,4,4
"10372",66,3,7,27,2,3,2,4,2,3,4,3,2
"10372",66,4,7,28,2,1,5,3,2,5,4,3,1
"10372",66,1,8,29,1.0625,5,5,4,3,1,2.82352941176471,2,2
"10372",66,2,8,30,1,5,5,5,2,4,4,3,3
"10372",66,3,8,31,2,3,5,3,5,3,3,3,4
"10372",66,4,8,32,2,1,5,1,2,1,3,3,5
"10372",66,2,9,34,1.0625,5,5,4,3,1,2.82352941176471,3,3
"10372",66,3,9,35,2,3,2,5,2,2,3,3,2
"10372",66,4,9,36,1,3,3,3,3,3,4,3,3
"10372",66,1,10,37,3,4,1,3,4,1,3,2,3
"10372",66,2,10,38,1.0625,5,3,3,4,1,2.82352941176471,3,4
"10372",66,3,10,39,3,5,1,3,4,1,3,5,4
"10372",66,4,10,40,1.0625,5,4,2,5,1,2.82352941176471,2,5
"10372",66,1,11,41,1.0625,5,5,3,5,1,2.82352941176471,1,5
"10372",66,3,11,43,3,4,3,2,5,2,2,3,4
"10372",66,4,11,44,5,5,5,2,5,1,2,1,4
"10372",66,1,12,45,2,3,3,1,4,3,4,3,5
"10372",66,2,12,46,1.0625,5,2,4,5,1,2.82352941176471,3,3
"10372",66,3,12,47,2,4,2,3,4,2,4,3,4
"10372",66,4,12,48,3,4,3,4,4,2,3,3,3
"10372",66,1,13,49,1,4,3,3,3,3,3,3,2
"10372",66,2,13,50,1.0625,5,3,3,4,1,2.82352941176471,2,3
"10372",66,3,13,51,3,3,2,3,3,3,3,3,3
"10372",66,4,13,52,1.0625,5,3,5,3,1,2.82352941176471,2,2
"10372",66,1,14,53,2,3,1,2,5,3,4,3,5
"10372",66,2,14,54,1.0625,5,2,3,5,1,2.82352941176471,3,3
"10372",66,3,14,55,2,4,3,2,5,2,2,3,4
"10372",66,4,14,56,2,2,2,3,2,5,5,3,3
"10372",66,1,15,57,3,4,5,4,4,2,2,2,4
"10372",66,2,15,58,1,3,4,4,2,5,4,4,2
"10372",66,3,15,59,1.0625,5,5,4,4,1,2.82352941176471,3,2
"10372",66,4,15,60,1.0625,2,3,3,4,1,2.82352941176471,3,3
"10372",66,1,16,61,1.0625,5,5,2,5,1,2.82352941176471,1,2
"10372",66,2,16,62,1.0625,5,1,3,5,1,2.82352941176471,1,5
"10372",66,3,16,63,1,5,1,1,5,2,4,3,5
"10372",66,4,16,64,1.0625,5,3,3,4,1,2.82352941176471,3,4
"10372",66,1,17,65,1.0625,2,5,3,4,1,2.82352941176471,2,4
"10372",66,2,17,66,1.0625,4,1,3,3,1,2.82352941176471,2,3
"10372",66,3,17,67,1.0625,5,1,3,3,1,2.82352941176471,2,4
"10372",66,4,17,68,3,3,1,2,3,1,3,3,4
"10372",66,1,18,69,1,4,2,3,3,2,3,4,4
"10372",66,2,18,70,1,3,3,3,3,2,4,3,4
"10378",11,2,1,2,1,1,1,2,3,4,1,3,4
"10378",11,1,2,5,1,4,2,3,1,4,1,3,3
"10378",11,4,2,8,1,5,1,2,1,3,3,5,3
"10378",11,1,3,9,2,1,4,4,2,5,4,3,3
"10378",11,4,6,24,1,5,1,2,2,1,1,5,1
"10378",11,1,7,25,2,2,1,1,2,3,2,3,5
"10378",11,2,7,26,1,4,1,2,2,2,1,4,4
"10378",11,2,8,30,1,5,3,2,1,1,1,4,3
"10378",11,3,9,35,1,3,3,2,1,3,2,3,3
"10378",11,1,10,37,1,1,2,2,1,4,3,5,1
"10378",11,3,13,51,1.0625,5,1,1,1,1,2.82352941176471,5,3
"10380",34,3,1,3,1,2,1,2,1,3,3,4,1
"10380",34,3,1,3,1,2,2,5,1,5,3,4,1
"10380",34,1,2,5,1.0625,4,4,4,3,2,2.82352941176471,2,1
"10380",34,2,2,6,2,2,3,4,1,4,3,3,2
"10380",34,3,2,7,1,5,4,5,1,1,3,2,1
"10380",34,4,2,8,1,3,1,4,1,5,3,3,1
"10380",34,1,3,9,1.0625,3,3,3,1,2,2.82352941176471,1,1
"10380",34,2,3,10,1,4,5,3,1,1,3,3,1
"10380",34,3,3,11,1,1,2,4,1,5,4,3,1
"10380",34,4,3,12,1,2,5,5,1,3,2,3,1
"10380",34,1,4,13,3,5,2,2,2,1,2,4,1
"10380",34,2,4,14,1,1,4,4,1,4,3,3,2
"10380",34,3,4,15,1,4,2,3,2,2,2,2,1
"10380",34,4,4,16,1,5,5,4,1,1,1,3,1
"10380",34,1,5,17,1.0625,3,3,5,1,2,2.82352941176471,2,2
"10380",34,2,5,18,2,1,1,2,1,3,1,4,3
"10380",34,3,5,19,1,1,3,3,1,5,2,3,1
"10380",34,4,5,20,1,4,5,4,1,3,2,3,1
"10380",34,1,6,21,2,4,3,5,1,4,2,2,1
"10380",34,2,6,22,1,3,2,4,1,3,2,4,2
"10380",34,4,6,24,1.0625,4,5,5,1,1,2.82352941176471,2,1
"10380",34,1,7,25,1,5,3,4,1,1,1,3,1
