"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","Wave"
"10311",55,3,12,47,1,2,2,4,2,5,4,5,2,"4"
"10311",55,4,12,48,1,4,1,4,1,3,4,4,2,"4"
"10311",55,1,13,49,1,1,1,4,1,4,4,4,3,"4"
"10311",55,2,13,50,2,1,3,3,3,4,2,4,2,"4"
"10311",55,3,13,51,1,4,2,4,1,2,4,5,1,"4"
"10311",55,4,13,52,2,2,2,2,1,2,3,4,2,"4"
"10311",55,1,14,53,1,3,3,2,1,2,3,1,2,"4"
"10311",55,2,14,54,1,1,4,4,1,2,4,3,3,"4"
"10311",55,3,14,55,1,2,3,5,1,2,4,4,3,"4"
"10311",55,4,14,56,1,2,2,4,1,2,4,4,4,"4"
"10311",55,1,15,57,1,4,2,3,2,3,2,3,2,"4"
"10311",55,2,15,58,1,4,2,2,2,2,3,3,5,"4"
"10311",55,3,15,59,1,4,1,2,3,2,3,4,3,"4"
"10311",55,4,15,60,2,3,4,3,2,3,3,3,4,"4"
"10311",55,1,16,61,2,3,3,3,3,3,3,3,3,"4"
"10311",10,2,1,2,3,3,2,3,2,2,2,4,2,"7"
"10311",10,1,2,5,2,4,2,3,1,3,4,4,3,"7"
"10311",10,1,3,9,1,3,2,3,2,3,4,3,2,"7"
"10311",10,1,4,13,2,3,2,4,2,2,4,4,3,"7"
"10311",10,1,5,17,2,2,2,3,2,3,4,3,2,"7"
"10311",10,1,6,21,1,2,1,4,2,3,3,2,1,"7"
"10311",10,1,8,29,1,3,2,4,3,3,4,3,2,"7"
"10311",10,1,9,33,1,2,3,3,3,3,4,4,2,"7"
"10311",10,1,11,41,1.0625,3,2,3,2,2,2.85,3,2,"7"
"10311",10,1,12,45,2,2,2,3,3,3,4,2,3,"7"
"10318",28,1,1,1,1,4,3,2,1,2,3,4,4,"4"
"10318",28,2,1,2,1,5,2,2,2,1,3,4,3,"4"
"10318",28,3,1,3,1,3,4,4,1,3,4,4,3,"4"
"10318",28,4,1,4,1.0625,5,4,3,2,1,2.85,4,3,"4"
"10318",28,2,2,6,1,2,3,3,1,4,4,4,2,"4"
"10318",28,3,2,7,1.0625,5,5,4,2,1,2.85,3,3,"4"
"10318",28,1,3,9,1.0625,5,5,2,3,1,2.85,2,3,"4"
"10318",28,2,3,10,2,2,3,3,2,4,3,4,3,"4"
"10318",28,4,3,12,2,3,3,3,1,3,4,3,2,"4"
"10318",28,1,4,13,1,4,2,2,1,3,3,3,4,"4"
"10318",28,4,4,16,2,2,3,2,2,3,4,3,3,"4"
"10318",28,1,5,17,1,4,2,3,2,2,3,4,3,"4"
"10318",28,1,6,21,3,3,2,1,2,2,3,4,4,"4"
"10318",28,2,6,22,1.0625,4,2,1,2,1,2.85,4,5,"4"
"10318",28,1,7,25,2,4,1,1,3,1,2,4,5,"4"
"10318",28,2,7,26,2,3,3,2,2,3,3,4,3,"4"
"10318",28,4,8,32,1,3,5,4,1,2,4,3,2,"4"
"10318",28,2,10,38,2,3,4,4,2,3,4,3,2,"4"
"10318",28,1,11,41,2,4,2,3,2,3,4,4,3,"4"
"10318",28,2,11,42,1,5,3,3,2,1,3,4,3,"4"
"10318",28,3,11,43,1,3,2,3,2,3,4,5,2,"4"
"10318",28,1,12,45,1.0625,4,2,3,2,2,2.85,4,4,"4"
"10318",28,3,12,47,1.0625,5,3,2,2,1,2.85,3,3,"4"
"10318",28,4,12,48,2,2,2,3,1,3,3,4,3,"4"
"10318",28,4,13,52,1,3,3,4,1,3,4,3,2,"4"
"10318",28,1,14,53,2,5,3,3,2,2,4,3,3,"4"
"10318",28,3,14,55,1.0625,5,5,4,1,1,2.85,2,2,"4"
"10318",28,1,15,57,1.0625,4,5,5,2,1,2.85,2,1,"4"
"10318",3,2,1,2,3,4,2,3,1,2,3,5,3,"7"
"10318",3,1,6,21,1,5,3,3,2,1,3,3,3,"7"
"10318",3,1,13,49,1,5,2,3,1,1,3,4,2,"7"
"10319",7,2,1,2,1,3,2,4,2,3,4,5,2,"4"
"10319",7,4,1,4,1.0625,5,2,3,1,1,2.85,4,3,"4"
"10319",7,1,2,5,1,4,2,3,1,3,3,4,4,"4"
"10319",7,2,2,6,2,4,2,4,2,3,3,3,3,"4"
"10319",7,2,3,10,1,4,3,2,3,2,4,2,5,"4"
"10319",7,4,3,12,1,3,2,4,2,5,4,5,3,"4"
"10319",7,2,7,26,1,5,1,2,2,1,3,5,5,"4"
"10319",5,1,1,0,4,1,2,2,1,5,1,5,4,"7"
"10319",5,1,1,1,2,2,2,4,1,5,3,4,2,"7"
"10319",5,3,1,3,1,3,4,3,1,3,3,3,4,"7"
"10319",5,4,1,4,2,2,4,3,2,3,3,3,2,"7"
"10319",5,1,10,37,1,3,3,2,2,3,4,5,1,"7"
"10322",8,2,1,2,1,5,2,3,1,2,3,4,2,"4"
"10322",8,4,1,4,1,3,1,3,1,4,4,4,1,"4"
"10322",8,4,2,8,1,2,1,3,1,4,3,3,1,"4"
"10322",8,2,8,30,1.0625,5,3,3,1,1,2.85,3,1,"4"
"10322",8,3,8,31,1.0625,5,3,3,1,1,2.85,2,1,"4"
"10322",8,4,8,32,1,5,1,3,1,2,3,3,1,"4"
"10322",8,1,9,33,1,5,3,3,1,1,3,3,1,"4"
"10322",8,2,365,1458,1,4,3,4,1,2,2,3,2,"4"
"10322",6,1,1,1,1,3,1,4,1,3,3,3,3,"7"
"10322",6,1,4,13,1,5,3,2,3,1,3,3,5,"7"
"10322",6,1,5,17,1,5,4,3,1,2,3,3,3,"7"
"10322",6,1,9,33,1.0625,4,3,4,1,2,2.85,3,1,"7"
"10322",6,1,21,81,1,5,3,3,1,1,3,3,1,"7"
"10322",6,1,23,89,1,4,3,3,1,3,3,3,1,"7"
"10324",11,2,1,2,1,3,3,4,1,4,4,NA,1,"4"
"10324",11,4,1,4,1,3,4,5,1,3,3,3,1,"4"
"10324",11,1,2,5,1,3,4,5,1,3,3,3,1,"4"
"10324",11,2,2,6,1,3,3,4,1,3,2,3,1,"4"
"10324",11,3,2,7,1,3,4,4,1,3,3,4,3,"4"
"10324",11,2,3,10,1,3,4,3,1,3,3,4,2,"4"
"10324",11,3,3,11,1,3,3,5,1,4,3,4,2,"4"
"10324",11,1,4,13,1,5,2,3,1,2,3,4,4,"4"
"10324",11,3,6,23,1,4,4,5,1,3,4,2,1,"4"
"10324",11,4,8,32,1.0625,5,5,5,1,1,2.85,3,2,"4"
"10324",11,1,11,41,2,3,5,5,1,3,4,5,1,"4"
"10324",2,1,1,1,3,3,3,5,1,2,4,4,1,"7"
"10324",2,1,10,37,1,4,5,5,1,1,2,5,1,"7"
"10326",13,2,1,2,1,3,3,3,4,3,3,5,5,"4"
"10326",13,4,1,4,1,4,3,4,4,2,2,4,2,"4"
"10326",13,1,2,5,2,3,2,2,1,2,2,3,3,"4"
"10326",13,2,2,6,1,4,2,3,1,3,3,4,2,"4"
"10326",13,3,2,7,1.0625,4,2,4,1,1,2.85,4,2,"4"
"10326",13,4,2,8,1.0625,5,4,4,1,4,2.85,3,3,"4"
"10326",13,1,3,9,1.0625,4,3,4,4,2,2.85,3,3,"4"
"10326",13,3,3,11,1.0625,5,4,3,2,1,2.85,4,2,"4"
"10326",13,4,3,12,1.0625,5,1,3,2,1,2.85,4,3,"4"
"10326",13,1,4,13,1,4,2,3,2,3,4,4,3,"4"
"10326",13,4,4,16,1.0625,5,3,2,1,1,2.85,4,3,"4"
"10326",13,1,6,21,1,4,2,3,1,2,3,4,2,"4"
"10326",13,1,7,25,1,3,2,1,3,3,2,3,4,"4"
"10326",3,1,1,1,3,4,2,2,4,1,5,4,5,"7"
"10326",3,1,3,9,2,5,2,2,3,1,4,3,4,"7"
"10326",3,1,4,13,1.0625,5,2,3,2,1,2.85,4,3,"7"
"10336",7,1,1,0,1,4,3,5,1,1,4,3,1,"4"
"10336",7,2,1,2,1,2,1,1,1,3,2,2,5,"4"
"10336",7,3,1,3,1.0625,5,4,2,3,1,2.85,4,2,"4"
"10336",7,4,1,4,1,5,3,3,1,1,3,3,3,"4"
"10336",7,1,2,5,1,2,3,5,1,4,4,4,3,"4"
"10336",7,1,3,9,1,5,4,2,1,1,3,4,5,"4"
"10336",7,4,3,12,1,3,3,3,3,3,1,3,3,"4"
"10336",30,1,1,1,3,4,3,2,1,1,1,3,1,"7"
"10336",30,1,2,5,2,4,4,2,4,2,4,1,3,"7"
"10336",30,1,3,9,1,3,5,5,1,4,5,3,3,"7"
"10336",30,1,4,13,1.0625,3,3,3,1,1,2.85,3,1,"7"
"10336",30,1,5,17,1,2,1,3,1,4,3,5,3,"7"
"10336",30,1,8,29,2,3,3,3,1,3,3,3,1,"7"
"10336",30,1,18,69,1,3,3,3,3,3,4,3,4,"7"
"10336",30,1,23,89,3,3,1,2,3,2,3,2,3,"7"
"10336",30,1,29,113,1,4,2,2,3,2,1,3,5,"7"
"10336",30,4,29,116,1,3,3,3,2,5,5,3,3,"7"
"10336",30,4,30,120,1,5,1,1,1,1,1,1,5,"7"
"10336",30,1,32,125,3,5,1,2,3,1,3,3,5,"7"
"10336",30,1,35,137,1,4,3,2,3,3,3,3,2,"7"
"10336",30,1,36,141,3,1,3,4,1,5,5,5,2,"7"
"10336",30,1,37,145,1,4,2,4,1,3,3,3,2,"7"
"10336",30,1,38,149,1,5,3,3,2,1,3,3,2,"7"
"10336",30,1,39,153,1,2,3,5,1,3,5,3,2,"7"
"10336",30,2,51,202,1,5,3,3,4,2,3,2,4,"7"
"10336",30,2,56,222,1,2,5,3,1,3,5,3,1,"7"
"10336",30,2,57,226,1,3,3,3,3,2,3,3,1,"7"
"10336",30,1,58,229,1,3,3,2,3,2,3,3,3,"7"
"10336",30,4,60,240,1,3,3,5,2,4,5,4,3,"7"
"10336",30,2,62,246,1,5,3,3,3,2,5,3,3,"7"
"10336",30,1,66,261,1,4,5,2,1,2,3,3,2,"7"
"10336",30,2,67,266,1,2,2,4,1,4,4,4,1,"7"
"10336",30,4,70,280,1,1,5,5,1,5,5,3,1,"7"
"10336",30,4,72,288,3,5,1,1,2,1,3,3,5,"7"
"10336",30,2,74,294,1.0625,4,4,2,4,1,2.85,2,4,"7"
"10336",30,1,83,329,1,4,3,3,2,2,3,3,2,"7"
"10336",30,4,88,352,1,5,3,3,5,2,5,4,2,"7"
"10345",18,1,1,1,1,5,3,4,1,1,3,5,3,"4"
"10345",18,1,2,5,1,2,3,3,2,4,4,3,3,"4"
"10345",18,1,3,9,1.0625,4,2,3,3,1,2.85,3,3,"4"
"10345",18,3,3,11,1,2,3,5,2,3,4,5,3,"4"
"10345",18,4,3,12,2,3,1,2,2,3,3,4,4,"4"
"10345",18,1,4,13,2,3,1,3,2,3,4,5,3,"4"
"10345",18,2,4,14,2,5,3,2,3,1,3,4,5,"4"
"10345",18,3,4,15,1.0625,5,1,4,2,1,2.85,4,2,"4"
"10345",18,4,4,16,1,1,3,5,1,4,3,3,1,"4"
"10345",18,1,5,17,1,5,1,3,1,1,2,4,4,"4"
"10345",18,2,5,18,1,5,1,4,1,1,3,5,1,"4"
"10345",18,4,5,20,2,2,2,5,1,4,4,5,2,"4"
"10345",18,1,6,21,2,4,2,4,1,4,3,5,3,"4"
"10345",18,2,6,22,3,1,1,1,2,3,3,2,5,"4"
"10345",18,3,6,23,2,1,3,5,1,5,4,5,1,"4"
"10345",18,4,6,24,2,4,3,3,1,2,3,3,3,"4"
"10345",18,1,7,25,1,5,1,3,1,2,3,5,2,"4"
"10345",18,1,9,33,1,3,3,2,3,2,2,3,4,"4"
"10349",9,1,1,1,1,5,1,2,4,1,2,2,4,"4"
"10349",9,2,1,2,1,5,1,1,2,1,3,5,4,"4"
"10349",9,3,1,3,1,4,1,3,3,2,3,5,3,"4"
"10349",9,1,2,5,1,5,1,3,2,1,3,4,2,"4"
"10349",9,2,2,6,1,3,2,4,2,3,5,5,2,"4"
"10349",9,1,3,9,1,5,4,3,4,1,3,2,3,"4"
"10349",9,2,4,14,1,2,1,3,1,4,5,5,2,"4"
"10349",9,2,4,14,2,5,4,3,4,1,1,5,4,"4"
"10349",9,4,6,24,1,1,5,5,1,5,3,1,2,"4"
"10349",22,1,1,1,3,4,2,3,3,3,5,5,2,"7"
"10349",22,4,1,4,1,4,3,4,2,3,5,5,3,"7"
"10349",22,1,2,5,1,5,2,1,1,1,3,4,2,"7"
"10349",22,4,2,8,1.0625,5,2,3,1,1,2.85,5,3,"7"
"10349",22,1,3,9,1,3,4,3,1,3,3,3,2,"7"
"10349",22,4,3,12,1,1,2,5,1,5,5,5,1,"7"
"10349",22,4,4,16,1,2,2,4,1,5,2.85,5,1,"7"
"10349",22,1,7,25,1,2,3,2,1,3,2,4,3,"7"
"10349",22,4,7,28,1,5,1,1,2,1,1,5,5,"7"
"10349",22,1,10,37,1,3,3,3,1,3,3,5,3,"7"
"10349",22,4,10,40,1.0625,5,3,5,1,1,2.85,3,2,"7"
"10349",22,1,11,41,1,2,3,4,1,4,3,3,2,"7"
"10349",22,1,13,49,1,1,1,3,1,5,5,5,2,"7"
"10349",22,4,17,68,1.0625,5,3,4,2,1,2.85,3,2,"7"
"10349",22,1,21,81,1,3,3,2,2,2,2,3,4,"7"
"10349",22,3,22,87,1,4,2,3,2,2,3,2,3,"7"
"10349",22,2,23,90,1,5,3,3,2,1,1,4,4,"7"
"10349",22,3,24,95,1.0625,5,5,5,2,1,2.85,2,2,"7"
"10349",22,4,24,96,1,2,4,4,1,3,3,3,2,"7"
"10349",22,1,25,97,1,5,1,3,1,1,1,4,3,"7"
"10349",22,1,30,117,1,2,3,3,2,3,3,3,2,"7"
"10349",22,3,36,143,2,5,2,3,1,1,2,3,3,"7"
"10352",31,2,1,2,1,2,1,5,1,5,3,5,1,"4"
"10352",31,3,8,31,1,1,3,4,1,5,3,4,2,"4"
"10352",31,4,8,32,1,2,3,5,2,4,4,3,3,"4"
"10352",31,1,9,33,2,1,2,4,1,5,4,4,3,"4"
"10352",31,3,9,35,1,1,1,4,1,3,3,5,1,"4"
"10352",31,4,9,36,1,4,1,4,3,2,4,2,3,"4"
"10352",31,1,10,37,1,5,1,4,2,2,4,5,3,"4"
"10352",31,2,10,38,1,5,1,5,1,2,2,5,2,"4"
"10352",31,4,10,40,1,3,1,4,1,5,3,5,1,"4"
"10352",31,1,11,41,1,5,1,4,1,2,5,5,4,"4"
"10352",31,2,11,42,1,4,1,3,1,3,3,4,3,"4"
"10352",31,3,11,43,1,1,1,4,1,4,3,3,3,"4"
"10352",31,1,12,45,1,5,1,5,1,1,3,5,1,"4"
"10352",31,2,12,46,1,2,1,4,3,4,1,5,1,"4"
"10352",31,3,12,47,1,3,1,4,1,3,4,4,2,"4"
"10352",31,4,12,48,2,1,1,4,2,3,4,4,3,"4"
"10352",31,2,13,50,1,2,1,3,3,5,5,5,3,"4"
"10352",31,1,14,53,1,4,1,2,1,3,5,4,4,"4"
"10352",31,3,14,55,1,5,2,1,1,1,2,3,5,"4"
"10352",31,4,14,56,1,1,1,5,1,5,4,5,1,"4"
"10352",31,3,16,63,1.0625,2,1,1,4,4,2.85,5,5,"4"
"10352",31,1,17,65,1,5,1,5,1,3,4,5,3,"4"
"10352",31,2,17,66,1,4,1,5,1,3,3,4,2,"4"
"10352",31,3,17,67,1.0625,3,1,4,1,1,2.85,5,2,"4"
"10352",31,1,18,69,1,2,4,5,2,5,4,5,1,"4"
"10352",31,3,18,71,1,3,1,5,1,4,4,5,1,"4"
"10352",31,1,20,77,1,1,3,5,3,5,4,4,2,"4"
"10352",31,2,20,78,2,5,3,3,2,3,4,3,3,"4"
"10352",31,3,20,79,1,4,2,4,2,4,4,5,3,"4"
"10352",31,1,21,81,2,2,2,5,1,5,5,4,2,"4"
"10352",31,4,21,84,1,2,1,5,1,4,4,5,2,"4"
"10357",15,2,1,2,1,3,1,4,1,3,2,4,2,"4"
"10357",15,3,1,3,1,3,2,3,1,4,4,5,2,"4"
"10357",15,4,1,4,1,NA,NA,NA,NA,3,3,3,NA,"4"
"10357",15,2,2,6,1,1,1,5,1,4,4,3,1,"4"
"10357",15,3,2,7,1.0625,5,2,4,1,2,2.85,3,3,"4"
"10357",15,2,3,10,1,3,2,4,1,3,4,4,3,"4"
"10357",15,2,4,14,2,3,2,3,1,3,4,3,3,"4"
"10357",15,4,4,16,1,3,2,4,1,4,4,4,1,"4"
"10357",15,1,5,17,1,3,1,3,1,3,4,4,1,"4"
"10357",15,2,5,18,1,3,1,4,1,4,4,4,2,"4"
"10357",15,4,5,20,1,NA,NA,NA,NA,NA,4,NA,NA,"4"
"10357",15,2,6,22,1,4,3,4,1,1,3,4,2,"4"
"10357",15,2,7,26,2,1,2,4,1,4,4,4,1,"4"
"10357",15,4,7,28,1,2,2,4,1,4,4,4,1,"4"
"10357",15,4,12,48,1,1,3,5,1,5,3,4,1,"4"
"10357",1,1,1,1,2,2,2,5,1,4,3,4,1,"7"
"10360",13,1,1,1,1,4,1,3,1,2,3,5,3,"4"
"10360",13,4,1,4,1,4,1,3,1,3,4,4,2,"4"
"10360",13,1,2,5,1,5,3,1,3,2,2,4,3,"4"
"10360",13,3,6,23,1.0625,5,3,4,1,1,2.85,3,1,"4"
"10360",13,1,7,25,1,5,2,3,1,1,4,4,2,"4"
"10360",13,2,7,26,1.0625,5,3,4,1,1,2.85,4,3,"4"
"10360",13,4,7,28,4,3,4,1,5,1,3,3,3,"4"
"10360",13,1,8,29,1,3,2,4,1,3,4,5,2,"4"
"10360",13,3,8,31,1,2,3,3,1,3,3,3,1,"4"
"10360",13,1,10,37,1,4,1,4,1,3,3,4,2,"4"
"10360",13,1,11,41,1,3,1,4,1,3,4,5,1,"4"
"10360",13,2,12,46,1,5,3,4,1,1,3,3,1,"4"
"10360",13,1,14,53,1,4,2,2,1,1,3,3,3,"4"
"10360",6,2,1,2,1,5,1,2,2,1,5,3,5,"7"
"10360",6,1,3,9,1,3,1,4,1,3,3,4,2,"7"
"10360",6,1,8,29,1,3,2,3,2,4,3,4,4,"7"
"10360",6,1,9,33,4,5,4,3,2,1,2,3,1,"7"
"10360",6,1,15,57,1.0625,3,2,4,1,3,2.85,3,3,"7"
"10360",6,1,16,61,1,5,5,1,5,1,1,2,3,"7"
"10363",29,2,1,2,1,1,3,3,2,3,3,3,3,"4"
"10363",29,3,1,3,2,4,2,3,2,3,3,3,3,"4"
"10363",29,4,1,4,3,3,3,2,3,2,2,3,3,"4"
"10363",29,1,2,5,3,4,1,3,1,1,3,4,3,"4"
"10363",29,2,2,6,4,4,2,1,4,1,2,2,4,"4"
"10363",29,3,2,7,2,1,3,4,1,4,3,3,2,"4"
"10363",29,4,2,8,2,2,2,3,2,3,3,3,2,"4"
"10363",29,1,3,9,2,3,4,4,1,3,2,3,1,"4"
"10363",29,3,3,11,3,3,2,3,2,3,3,3,3,"4"
"10363",29,4,3,12,2,5,2,2,2,1,3,3,3,"4"
"10363",29,1,4,13,2,4,1,2,2,2,3,3,3,"4"
"10363",29,2,4,14,3,3,2,2,3,2,2,2,3,"4"
"10363",29,4,4,16,2,4,1,3,2,3,3,3,3,"4"
"10363",29,1,5,17,2,3,2,2,2,3,3,3,4,"4"
"10363",29,2,5,18,2,3,2,2,2,2,2,3,5,"4"
"10363",29,4,5,20,1.0625,5,1,2,2,2,2.85,3,4,"4"
"10363",29,1,6,21,2,3,2,2,2,1,2,4,4,"4"
"10363",29,4,6,24,1.0625,4,2,3,2,1,2.85,3,3,"4"
"10363",29,1,7,25,2,2,2,2,2,3,3,3,3,"4"
"10363",29,2,7,26,2,5,2,2,2,1,2,3,3,"4"
"10363",29,2,8,30,2,4,3,4,2,2,2,3,2,"4"
"10363",29,4,8,32,2,3,3,3,1,3,3,3,3,"4"
"10363",29,1,10,37,3,3,3,2,3,2,3,2,3,"4"
"10363",29,4,10,40,2,3,1,3,3,3,3,4,2,"4"
"10363",29,2,11,42,2,3,2,2,3,2,2,2,3,"4"
"10363",29,3,11,43,2,4,4,3,1,2,2,3,2,"4"
"10363",29,4,12,48,2,4,3,2,3,2,1,2,3,"4"
"10363",29,1,13,49,3,4,3,2,2,3,2,3,4,"4"
"10363",29,1,14,53,3,3,2,2,3,2,2,3,3,"4"
"10363",7,1,1,1,3,3,3,3,1,2,3,2,2,"7"
"10363",7,1,2,5,1.0625,4,2,3,2,2,2.85,2,3,"7"
"10363",7,1,3,9,1,4,2,3,2,2,3,3,2,"7"
"10363",7,1,4,13,1,4,1,2,2,2,4,3,4,"7"
"10363",7,1,5,17,2,2,4,3,3,4,3,2,3,"7"
"10363",7,1,6,21,2,4,4,3,2,3,2,3,3,"7"
"10363",7,1,7,25,1,3,3,5,1,3,3,3,2,"7"
"10365",55,2,1,2,1,5,2,3,1,2,5,5,2,"4"
"10365",55,3,1,3,1,3,1,4,1,5,3,5,1,"4"
"10365",55,4,1,4,1.0625,5,2,5,1,1,2.85,5,2,"4"
"10365",55,1,2,5,1,3,2,2,1,3,3,5,1,"4"
"10365",55,2,2,6,1,2,1,3,1,5,5,5,2,"4"
"10365",55,3,2,7,1,1,2,3,1,5,4,5,3,"4"
"10365",55,4,2,8,1,2,2,4,1,5,3,5,2,"4"
"10365",55,1,3,9,1,5,3,4,1,2,4,3,1,"4"
"10365",55,2,3,10,1.0625,5,5,5,1,1,2.85,3,1,"4"
"10365",55,3,3,11,1,5,1,5,1,1,5,5,1,"4"
"10365",55,4,3,12,1.0625,5,5,5,1,1,2.85,4,1,"4"
"10365",55,1,4,13,1,1,1,4,1,4,5,5,1,"4"
"10365",55,2,4,14,1,2,1,3,1,4,5,5,1,"4"
"10365",55,3,4,15,1,3,1,3,2,5,3,3,1,"4"
"10365",55,4,4,16,1,1,1,3,1,5,4,3,1,"4"
"10365",55,1,5,17,1,4,1,3,1,2,4,3,3,"4"
"10365",55,2,5,18,1.0625,5,5,5,1,1,2.85,3,1,"4"
"10365",55,3,5,19,1.0625,5,5,5,1,1,2.85,3,1,"4"
"10365",55,4,5,20,1,3,1,1,3,5,5,5,5,"4"
"10365",55,2,6,22,1,2,1,3,1,4,4,5,3,"4"
"10365",55,3,6,23,1,2,1,2,1,5,5,5,1,"4"
"10365",55,4,6,24,1,2,2,2,1,5,4,5,2,"4"
"10365",55,1,7,25,1,5,2,4,1,3,4,5,2,"4"
"10365",55,2,7,26,1,3,2,3,1,4,5,5,1,"4"
"10365",55,3,7,27,1.0625,5,5,5,1,1,2.85,2,1,"4"
"10365",55,2,8,30,1,5,2,3,1,2,5,5,1,"4"
"10365",55,3,8,31,1,3,3,3,1,3,5,5,1,"4"
"10365",55,4,8,32,1.0625,5,3,3,1,1,2.85,5,2,"4"
"10365",55,1,9,33,1.0625,3,3,3,1,1,2.85,3,1,"4"
"10365",55,2,9,34,1.0625,5,1,3,1,1,2.85,3,3,"4"
"10365",55,3,9,35,1,3,1,1,1,3,5,5,5,"4"
"10365",55,4,9,36,1.0625,5,1,2,1,1,2.85,3,3,"4"
"10365",55,1,10,37,1,5,1,1,1,1,5,5,5,"4"
"10365",55,2,10,38,1.0625,5,3,3,1,1,2.85,3,3,"4"
"10365",55,3,10,39,1.0625,5,1,3,1,1,2.85,3,5,"4"
"10365",55,4,10,40,1,5,1,2,1,2,5,5,3,"4"
"10365",55,1,11,41,1.0625,3,3,5,1,1,2.85,3,1,"4"
"10365",55,3,11,43,1,5,1,3,1,1,5,5,1,"4"
"10365",55,4,11,44,1,2,2,4,1,3,5,5,1,"4"
"10365",55,1,12,45,1,3,2,4,1,3,5,5,1,"4"
"10365",55,2,12,46,1.0625,5,3,5,1,1,2.85,5,2,"4"
"10365",55,3,12,47,1,3,1,3,1,5,5,5,1,"4"
"10365",55,4,12,48,1.0625,5,5,5,1,1,2.85,3,1,"4"
"10365",55,1,13,49,1,3,2,5,1,3,5,5,4,"4"
"10365",55,2,13,50,2,3,1,3,1,3,4,5,3,"4"
"10365",55,3,13,51,1,3,2,1,2,3,5,5,3,"4"
"10365",55,4,13,52,1,3,2,2,1,3,5,5,3,"4"
"10365",55,1,14,53,1,2,1,3,1,3,5,5,3,"4"
"10365",55,2,14,54,1,1,3,3,1,4,4,3,2,"4"
"10365",55,4,14,56,1.0625,4,1,1,1,1,2.85,3,5,"4"
"10365",55,1,15,57,1,3,3,3,1,3,5,5,3,"4"
"10365",55,2,15,58,1,5,3,4,1,1,5,5,1,"4"
"10365",55,3,15,59,1.0625,5,2,3,1,1,2.85,5,2,"4"
"10365",55,4,15,60,1.0625,5,2,2,1,1,2.85,5,4,"4"
"10365",55,1,16,61,1,3,1,4,1,3,5,5,3,"4"
"10365",24,1,1,0,4,3,1,2,2,3,1,5,5,"7"
"10365",24,1,1,1,1,5,1,3,1,3,3,5,3,"7"
"10365",24,1,2,5,1.0625,5,3,5,4,1,2.85,2,3,"7"
"10365",24,1,3,9,1.0625,5,1,3,1,1,2.85,5,3,"7"
"10365",24,1,4,13,1.0625,5,1,5,1,1,2.85,5,2,"7"
"10365",24,1,5,17,1,3,2,5,1,3,4,3,1,"7"
"10365",24,1,6,21,1,5,1,3,2,1,5,5,3,"7"
"10365",24,4,6,24,1,2,2,1,3,4,4,5,5,"7"
"10365",24,1,7,25,1,4,1,3,2,3,4,5,2,"7"
"10365",24,4,7,28,1,5,4,3,2,1,3,5,1,"7"
"10365",24,1,8,29,1.0625,5,3,5,1,1,2.85,3,1,"7"
"10365",24,4,8,32,1,3,3,3,1,3,4,5,1,"7"
"10365",24,1,9,33,1,5,1,1,1,2,5,5,4,"7"
"10365",24,4,9,36,1.0625,5,3,5,1,1,2.85,5,1,"7"
"10365",24,1,10,37,1.0625,5,5,5,1,1,2.85,2,3,"7"
"10365",24,4,10,40,1.0625,5,3,3,1,1,2.85,3,1,"7"
"10365",24,1,12,45,1,2,1,1,1,5,5,5,2,"7"
"10365",24,1,13,49,1,3,1,3,1,3,5,5,3,"7"
"10365",24,1,15,57,1.0625,5,3,3,4,1,2.85,3,1,"7"
"10365",24,1,16,61,1,4,1,1,2,3,4,5,5,"7"
"10365",24,1,17,65,1.0625,5,1,3,2,1,2.85,4,3,"7"
"10365",24,1,18,69,1,2,1,3,1,4,5,5,1,"7"
"10365",24,1,21,81,1,5,2,3,2,2,3,3,3,"7"
"10365",24,1,30,117,1,5,1,3,2,2,4,5,3,"7"
"10366",55,2,1,2,1,3,1,3,1,3,4,5,3,"4"
"10366",55,3,1,3,1,2,3,4,1,3,4,4,3,"4"
"10366",55,4,1,4,1,4,1,2,1,2,4,4,4,"4"
"10366",55,1,2,5,1,3,1,5,1,5,5,5,1,"4"
"10366",55,2,2,6,1,3,2,3,1,3,4,5,2,"4"
"10366",55,3,2,7,1,4,5,2,1,3,4,4,3,"4"
"10366",55,4,2,8,1,3,5,5,1,3,4,4,2,"4"
"10366",55,1,3,9,1,3,1,4,1,4,4,5,1,"4"
"10366",55,2,3,10,1,5,1,2,1,1,4,5,3,"4"
"10366",55,3,3,11,1,2,4,5,1,3,4,5,1,"4"
"10366",55,1,4,13,1,3,3,4,1,3,4,4,1,"4"
"10366",55,2,4,14,1,3,1,5,1,5,5,5,1,"4"
"10366",55,3,4,15,1,1,3,4,1,5,5,5,2,"4"
"10366",55,4,4,16,1,3,1,4,1,4,5,5,2,"4"
"10366",55,1,5,17,1,5,1,3,1,1,5,5,2,"4"
"10366",55,2,5,18,1,2,5,5,1,4,4,5,3,"4"
"10366",55,3,5,19,1,3,1,4,1,5,5,5,3,"4"
"10366",55,4,5,20,1,1,1,3,1,5,5,5,2,"4"
"10366",55,1,6,21,2,3,1,3,2,3,4,5,4,"4"
"10366",55,2,6,22,1,3,2,3,1,5,5,5,4,"4"
"10366",55,3,6,23,1,2,1,2,1,4,4,5,5,"4"
